Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
20,1729209302815,400,1625,2208,2326,0,0,100,0,80455.42156982422,10558.572875976563,7231.21826171875,0.30596923828125,25127043072,4294963200,2139856896,0
20,1729209302835,400,1625,2208,2326,0,0,100,0,80455.42797851563,10558.683044433594,7231.289245605469,0.30596923828125,25127043072,4294963200,2144051200,0
20,1729209302855,400,1625,2208,2326,0,0,100,0,80455.43438720703,10558.793884277344,7231.360046386719,0.30596923828125,25127043072,4294963200,2148245504,0
20,1729209302875,400,1625,2208,2326,0,0,100,0,80455.4408569336,10558.905700683594,7231.43115234375,0.30596923828125,25127043072,4294963200,2152439808,0
20,1729209302895,400,1625,2208,2326,0,0,100,0,80455.44720458984,10559.014343261719,7231.502258300781,0.30596923828125,25127043072,4294963200,2156634112,0
20,1729209302916,400,1625,2208,2326,0,0,100,0,80455.4535522461,10559.127258300781,7231.5731201171875,0.30596923828125,25127043072,4294963200,2160828416,0
20,1729209302936,400,1625,2208,2326,0,0,100,0,80455.46032714844,10559.243408203125,7231.644592285156,0.30596923828125,25127043072,4294963200,2165022720,0
20,1729209302956,400,1625,2208,2326,0,0,100,0,80455.46691894531,10559.353454589844,7231.715087890625,0.30596923828125,25127043072,4294963200,2169217024,0
20,1729209302976,400,1625,2208,2326,0,0,100,0,80455.47485351563,10559.467102050781,7231.785827636719,0.30596923828125,25127043072,4294963200,2173411328,0
20,1729209302996,400,1625,2208,2326,0,0,100,0,80455.48132324219,10559.57666015625,7231.856689453125,0.30596923828125,25127043072,4294963200,2177605632,0
20,1729209303016,400,1625,2208,2326,0,0,100,0,80455.48779296875,10559.688903808594,7231.928405761719,0.30596923828125,25127043072,4294963200,2181799936,0
20,1729209303036,400,1625,2208,2326,0,0,100,0,80455.494140625,10559.799438476563,7231.998840332031,0.30596923828125,25127043072,4294963200,2185994240,0
19,1729209303056,400,1625,2208,2326,4.761904716491699,0,100,0,80455.50048828125,10559.909057617188,7232.070617675781,0.30596923828125,25127043072,4294963200,2190188544,0
20,1729209303076,400,1625,2208,2326,4.761904716491699,0,100,0,80455.50695800781,10560.021850585938,7232.140686035156,0.30596923828125,25127043072,4294963200,2194382848,0
